RestaurantID,RestaurantName,CityID,CuisineID
REST04355,Carson-Johnson,CITY01893,CUIS01669
REST04356,"Martin, Tyler and Henderson",CITY03017,CUIS02185
REST04357,Bryant-White,CITY04461,CUIS02287
REST04358,Blackwell and Sons,CITY01725,CUIS03560
REST04359,"Jenkins, Mckee and Sharp",CITY02957,CUIS01087
REST04360,Alvarez-Kelley,CITY03249,CUIS03856
REST04361,Lang-Johnson,CITY02891,CUIS00803
REST04362,"Michael, Baldwin and Walton",CITY03852,CUIS04024
REST04363,Cook-Savage,CITY02646,CUIS04656
REST04364,"Hawkins, Owens and Anderson",CITY00487,CUIS04639
REST04365,Cruz-Garrison,CITY04023,CUIS00062
REST04366,Thomas-Webb,CITY01144,CUIS01780
REST04367,"Olson, Moody and Gordon",CITY00712,CUIS03747
REST04368,"Taylor, Miller and Cantu",CITY00513,CUIS04489
REST04369,Sanders-Briggs,CITY04595,CUIS02360
REST04370,"Santana, Williams and White",CITY04207,CUIS01075
REST04371,Harding-Brock,CITY03454,CUIS04228
REST04372,Matthews-James,CITY00245,CUIS02206
REST04373,Stevens and Sons,CITY02014,CUIS01666
REST04374,Lawson-Thompson,CITY04732,CUIS04346
REST04375,Hansen Ltd,CITY02624,CUIS04942
REST04376,"Obrien, Wong and Cox",CITY00537,CUIS04870
REST04377,Hobbs-King,CITY02107,CUIS01764
REST04378,Houston Inc,CITY03199,CUIS01115
REST04379,"Owen, James and Frost",CITY01316,CUIS04301
REST04380,Stevens-Roman,CITY03759,CUIS04142
REST04381,May PLC,CITY02025,CUIS02106
REST04382,"Dixon, Williams and Lewis",CITY04951,CUIS00491
REST04383,"Sharp, Holder and Anderson",CITY04397,CUIS04618
REST04384,Gallagher and Sons,CITY00912,CUIS03466
REST04385,"Blankenship, Kim and Anderson",CITY02866,CUIS00745
REST04386,Lewis Inc,CITY01523,CUIS00150
REST04387,Cook and Sons,CITY02703,CUIS03377
REST04388,"Mckenzie, Hansen and Stephenson",CITY02954,CUIS01041
REST04389,Murphy LLC,CITY00593,CUIS03590
REST04390,Vargas and Sons,CITY03967,CUIS02350
REST04391,"Campbell, Campos and Ritter",CITY01484,CUIS02716
REST04392,Harrington-Smith,CITY02519,CUIS02106
REST04393,Castillo PLC,CITY01411,CUIS04699
REST04394,Ward Inc,CITY03495,CUIS03662
REST04395,Bonilla Ltd,CITY03094,CUIS01156
REST04396,Pierce-York,CITY02689,CUIS03560
REST04397,Ford-Keller,CITY01582,CUIS03939
REST04398,"Brown, Smith and Cole",CITY00682,CUIS01834
REST04399,Lewis PLC,CITY02878,CUIS01062
REST04400,"Smith, Padilla and Murphy",CITY03306,CUIS02252
REST04401,"Vance, Davis and Cruz",CITY01784,CUIS00571
REST04402,"Boyd, Wall and Garrison",CITY00031,CUIS02822
REST04403,"Mason, Brown and Lopez",CITY04860,CUIS02440
REST04404,Evans-Horton,CITY02753,CUIS02794
REST04405,"Smith, Williams and Joseph",CITY00013,CUIS02482
REST04406,Cherry-Torres,CITY04066,CUIS00173
REST04407,Kelly-Bowman,CITY04830,CUIS04417
REST04408,Allen Inc,CITY02003,CUIS02469
REST04409,Taylor and Sons,CITY03296,CUIS03371
REST04410,"Shannon, Hernandez and Lambert",CITY04392,CUIS02345
REST04411,"Vasquez, Liu and Sims",CITY01068,CUIS04631
REST04412,Douglas-Sutton,CITY02689,CUIS00175
REST04413,"Gibson, Brown and Harrison",CITY03287,CUIS02543
REST04414,Gallegos-Miller,CITY00631,CUIS04300
REST04415,"Marshall, Hansen and Wheeler",CITY00052,CUIS01097
REST04416,Mosley Group,CITY03401,CUIS01764
REST04417,Price and Sons,CITY00702,CUIS04836
REST04418,"Johnson, Durham and Perez",CITY04261,CUIS01717
REST04419,Sharp PLC,CITY00316,CUIS01744
REST04420,Gallagher-Salas,CITY03526,CUIS04024
REST04421,"Chan, Brown and Farmer",CITY01575,CUIS01437
REST04422,Khan-Thomas,CITY04541,CUIS01368
REST04423,Rogers PLC,CITY00954,CUIS03192
REST04424,"Johns, Coleman and Perkins",CITY00428,CUIS04877
REST04425,Ross and Sons,CITY02632,CUIS01833
REST04426,Herrera Inc,CITY01009,CUIS00848
REST04427,Fisher and Sons,CITY01200,CUIS02371
REST04428,Palmer Ltd,CITY02639,CUIS01383
REST04429,Rivas-Robinson,CITY04906,CUIS01170
REST04430,Mcintosh-Gonzalez,CITY02475,CUIS04925
REST04431,Williams LLC,CITY01376,CUIS03180
REST04432,Atkins-Hardy,CITY02646,CUIS02100
REST04433,"Grimes, Jackson and Johnson",CITY02676,CUIS04852
REST04434,Hill-Harris,CITY03939,CUIS00145
REST04435,"Castillo, Miller and Erickson",CITY01117,CUIS03057
REST04436,Horton LLC,CITY02103,CUIS00669
REST04437,"Johnson, Austin and Thomas",CITY00586,CUIS00246
REST04438,"Knight, Brooks and Valdez",CITY01088,CUIS01278
REST04439,Johnson-Bennett,CITY00940,CUIS02246
REST04440,Ramos LLC,CITY00699,CUIS04353
REST04441,Griffin-Osborn,CITY01198,CUIS01169
REST04442,Gray Ltd,CITY00666,CUIS03646
REST04443,Wilson Group,CITY02984,CUIS04952
REST04444,Mora PLC,CITY03870,CUIS00413
REST04445,Robinson Inc,CITY01357,CUIS02114
REST04446,Morgan-Kelley,CITY00855,CUIS00443
REST04447,"Nguyen, Anderson and Liu",CITY04306,CUIS02447
REST04448,Day and Sons,CITY01493,CUIS03316
REST04449,"Ross, Sanchez and Thomas",CITY01213,CUIS03310
REST04450,"Morris, Massey and Wilson",CITY03080,CUIS01480
REST04451,Rodriguez Ltd,CITY00258,CUIS01063
REST04452,"Harmon, Diaz and Cook",CITY01746,CUIS03547
REST04453,Wright-Briggs,CITY00959,CUIS01021
REST04454,Allen Ltd,CITY00456,CUIS03981
REST04455,"Williamson, Alexander and Washington",CITY01142,CUIS04986
REST04456,Wolf Ltd,CITY01282,CUIS01130
REST04457,Nunez-Cook,CITY01593,CUIS02197
REST04458,Le Inc,CITY02520,CUIS01195
REST04459,"Sampson, Manning and Williams",CITY02540,CUIS01983
REST04460,Smith-Roberson,CITY01023,CUIS00722
REST04461,"Jackson, Guerrero and Wilson",CITY02070,CUIS04533
REST04462,Kaiser-Walsh,CITY04138,CUIS01234
REST04463,"James, Thompson and Powell",CITY00910,CUIS00406
REST04464,Jones-King,CITY04941,CUIS01819
REST04465,Hunter PLC,CITY02750,CUIS03260
REST04466,Roberts PLC,CITY02996,CUIS02811
REST04467,Bautista Inc,CITY00242,CUIS03647
REST04468,Woodard LLC,CITY01300,CUIS02825
REST04469,Rodriguez-Stewart,CITY01653,CUIS04811
REST04470,Bautista-Greene,CITY02588,CUIS03477
REST04471,Martinez-Aguilar,CITY04227,CUIS02074
REST04472,"Sexton, Franklin and Mullins",CITY01441,CUIS01591
REST04473,Harrington-Sullivan,CITY00868,CUIS00502
REST04474,"Andersen, Armstrong and Fritz",CITY04497,CUIS02104
REST04475,"Garcia, Mason and Williams",CITY03540,CUIS04589
REST04476,Edwards and Sons,CITY02546,CUIS04944
REST04477,"Brown, Parker and Griffin",CITY04545,CUIS02720
REST04478,Dalton-Francis,CITY03417,CUIS02064
REST04479,Molina-Luna,CITY03297,CUIS03911
REST04480,Brown and Sons,CITY00375,CUIS01654
REST04481,Campbell-Barnes,CITY04275,CUIS00677
REST04482,"Skinner, Ryan and Washington",CITY01551,CUIS01460
REST04483,"Martin, Keller and Robinson",CITY00759,CUIS04633
REST04484,Stanley-Black,CITY03997,CUIS04355
REST04485,"Little, Rodriguez and Horton",CITY04977,CUIS04455
REST04486,"Nelson, Walls and Harper",CITY00568,CUIS00840
REST04487,Mitchell Inc,CITY03750,CUIS02805
REST04488,"Anderson, Bowen and Diaz",CITY02551,CUIS04893
REST04489,Garrett Group,CITY02867,CUIS02654
REST04490,"Morgan, Gordon and Blackwell",CITY02858,CUIS04945
REST04491,Wright Ltd,CITY04838,CUIS00783
REST04492,Kelly-Johnson,CITY01559,CUIS00457
REST04493,"Reid, Marshall and Parker",CITY02183,CUIS00622
REST04494,"Nelson, Boyd and Mckenzie",CITY03918,CUIS04040
REST04495,Watkins PLC,CITY04261,CUIS02400
REST04496,"Jones, Ray and Guerrero",CITY03362,CUIS01606
REST04497,Reeves-Thompson,CITY03658,CUIS03503
REST04498,Ruiz Group,CITY03030,CUIS04327
REST04499,Jones PLC,CITY04861,CUIS00848
REST04500,Whitaker-Garcia,CITY03229,CUIS00980
REST04501,Campbell-Wood,CITY00471,CUIS02014
REST04502,Howard-Hayden,CITY03116,CUIS01242
REST04503,"Nelson, Miller and Johnson",CITY00620,CUIS02230
REST04504,Barnett Group,CITY03072,CUIS00483
REST04505,"Davis, Wright and Jenkins",CITY02980,CUIS04761
REST04506,"Parrish, Garcia and Thomas",CITY04635,CUIS02466
REST04507,"Rogers, Mueller and Davila",CITY01447,CUIS03002
REST04508,Edwards-Vaughn,CITY00105,CUIS00843
REST04509,Edwards Inc,CITY01214,CUIS04554
REST04510,"Lopez, Mooney and Richardson",CITY03787,CUIS02672
REST04511,Evans and Sons,CITY01565,CUIS02967
REST04512,Dunn Ltd,CITY00423,CUIS01573
REST04513,"Graham, Sanchez and Pace",CITY00071,CUIS02106
REST04514,George Group,CITY01184,CUIS04100
REST04515,"Lee, Parker and Perkins",CITY04833,CUIS00486
REST04516,Bender LLC,CITY02919,CUIS02375
REST04517,"Medina, Murray and Barrett",CITY01162,CUIS01854
REST04518,Lopez-Rowe,CITY01928,CUIS04171
REST04519,Benitez LLC,CITY01614,CUIS01412
REST04520,Schroeder-Hogan,CITY03707,CUIS02813
REST04521,Cox Inc,CITY01221,CUIS03008
REST04522,"Smith, Davis and Navarro",CITY01870,CUIS03635
REST04523,Charles PLC,CITY04308,CUIS01235
REST04524,Donaldson PLC,CITY02811,CUIS00788
REST04525,"Saunders, Montgomery and Jones",CITY03342,CUIS04803
REST04526,Hernandez LLC,CITY00985,CUIS01274
REST04527,"Dennis, Martin and Meyer",CITY00315,CUIS02665
REST04528,"Richard, James and Wu",CITY02683,CUIS03046
REST04529,Cole Ltd,CITY03151,CUIS01450
REST04530,Hall-Burke,CITY01972,CUIS02339
REST04531,Weiss-Thornton,CITY00412,CUIS00241
REST04532,Anderson-Gonzalez,CITY00272,CUIS03027
REST04533,"Schwartz, Daniel and Rodriguez",CITY02806,CUIS02888
REST04534,"Robinson, Smith and Patrick",CITY03072,CUIS02098
REST04535,"Scott, Perez and Mitchell",CITY03288,CUIS01067
REST04536,Raymond-Ortiz,CITY03751,CUIS04498
REST04537,Cruz-Moore,CITY03881,CUIS03690
REST04538,"Turner, Murphy and Hoover",CITY04701,CUIS04188
REST04539,"Patton, Turner and Evans",CITY01044,CUIS02714
REST04540,Gates-Trujillo,CITY02928,CUIS01125
REST04541,Bush-Lee,CITY02933,CUIS04287
REST04542,"Barker, Williams and Lewis",CITY03442,CUIS01717
REST04543,Rodriguez-Nelson,CITY00693,CUIS03406
REST04544,Bell PLC,CITY02057,CUIS04024
REST04545,Rice Inc,CITY04645,CUIS00765
REST04546,Castillo Group,CITY02973,CUIS01359
REST04547,Thompson-Stone,CITY04895,CUIS02834
REST04548,"Smith, Taylor and Houston",CITY03577,CUIS00552
REST04549,Smith-Chen,CITY01917,CUIS00400
REST04550,"Richards, King and Davis",CITY00875,CUIS04195
REST04551,"Roberts, Santiago and Hester",CITY02510,CUIS02986
REST04552,Collins PLC,CITY00306,CUIS03604
REST04553,"Lucas, Deleon and Wilson",CITY01341,CUIS02525
REST04554,Shepherd-Russell,CITY01900,CUIS01016
REST04555,Galloway Ltd,CITY00975,CUIS02268
REST04556,Smith Inc,CITY04485,CUIS03806
REST04557,"Galloway, Lawson and Hicks",CITY02984,CUIS02377
REST04558,"Williams, Pope and Watson",CITY00543,CUIS01806
REST04559,"Allen, Santos and Davis",CITY04498,CUIS04913
REST04560,"Lindsey, Simmons and Grimes",CITY00783,CUIS02343
REST04561,"Marshall, Carter and Colon",CITY02897,CUIS02192
REST04562,Cohen-Williams,CITY00031,CUIS01906
REST04563,Brown-Hunt,CITY01242,CUIS01985
REST04564,"Harris, Hansen and Baldwin",CITY02946,CUIS02599
REST04565,"Anderson, Bennett and Thompson",CITY04174,CUIS04532
REST04566,Cabrera-Fisher,CITY02263,CUIS02929
REST04567,"Pittman, Brock and Rodriguez",CITY00666,CUIS03636
REST04568,Ryan-Thomas,CITY01405,CUIS03781
REST04569,"Lopez, Lynch and King",CITY02796,CUIS00992
REST04570,Macdonald-Stephens,CITY02858,CUIS00507
REST04571,Decker Group,CITY04357,CUIS03269
REST04572,Anderson-Garcia,CITY02201,CUIS02811
REST04573,Osborn Inc,CITY00070,CUIS03019
REST04574,"Dennis, Cruz and Gregory",CITY03799,CUIS03618
REST04575,Kim Group,CITY01839,CUIS04952
REST04576,"Ramirez, Parker and May",CITY00378,CUIS04767
REST04577,"Velasquez, Clayton and Savage",CITY02436,CUIS00339
REST04578,"Salas, Matthews and Nguyen",CITY03815,CUIS02444
REST04579,"Petersen, Owens and Brown",CITY00732,CUIS00290
REST04580,Smith LLC,CITY04241,CUIS02272
REST04581,Logan Group,CITY00820,CUIS04459
REST04582,Newman and Sons,CITY02977,CUIS02695
REST04583,Reyes-Browning,CITY01962,CUIS03251
REST04584,Daniel-Delgado,CITY01715,CUIS04803
REST04585,Ibarra Group,CITY03939,CUIS00530
REST04586,"Allen, Henderson and Robinson",CITY02847,CUIS02476
REST04587,"Miller, Pittman and Smith",CITY03965,CUIS00767
REST04588,Delgado and Sons,CITY00479,CUIS02390
REST04589,Rodriguez-Ellis,CITY02263,CUIS00322
REST04590,"Diaz, Molina and Wells",CITY04872,CUIS00262
REST04591,Murphy-Hogan,CITY03980,CUIS00443
REST04592,Parker and Sons,CITY02091,CUIS01991
REST04593,Dixon-Campos,CITY04115,CUIS02392
REST04594,Murphy-Miller,CITY04230,CUIS03301
REST04595,Gardner PLC,CITY04914,CUIS04883
REST04596,"Thompson, Zamora and Lynn",CITY01451,CUIS04489
REST04597,"Bell, Garcia and Holt",CITY02533,CUIS04517
REST04598,Melton PLC,CITY02740,CUIS02945
REST04599,Harris-Allen,CITY01133,CUIS04909
REST04600,"Bernard, Sweeney and Elliott",CITY01839,CUIS04013
REST04601,Bauer-Walker,CITY01882,CUIS01966
REST04602,Brewer Ltd,CITY03914,CUIS00512
REST04603,Wright-Dixon,CITY02470,CUIS02255
REST04604,Neal-Jones,CITY03945,CUIS02925
REST04605,Castillo and Sons,CITY02878,CUIS03039
REST04606,Barnes Ltd,CITY02511,CUIS00637
REST04607,Doyle and Sons,CITY00384,CUIS01306
REST04608,Calderon Ltd,CITY00853,CUIS04866
REST04609,"Smith, Cervantes and Mitchell",CITY00784,CUIS00370
REST04610,Marshall-Baker,CITY04758,CUIS00190
REST04611,"Aguilar, Horton and Raymond",CITY04187,CUIS02898
REST04612,Lawson-Garcia,CITY00869,CUIS04954
REST04613,"Nelson, Clements and Davidson",CITY00876,CUIS00793
REST04614,Garcia-Nunez,CITY01856,CUIS00364
REST04615,Sawyer Group,CITY04506,CUIS03512
REST04616,Stephenson and Sons,CITY02597,CUIS01098
REST04617,Salas Inc,CITY02109,CUIS02323
REST04618,Grant and Sons,CITY02216,CUIS04555
REST04619,"Eaton, Fowler and Rodriguez",CITY02901,CUIS02059
REST04620,"Webb, Mathews and Caldwell",CITY04453,CUIS02753
REST04621,"Clark, Martinez and Heath",CITY00605,CUIS04215
REST04622,Schwartz Ltd,CITY01244,CUIS00628
REST04623,Smith LLC,CITY00396,CUIS01929
REST04624,"Huber, Stokes and Marks",CITY00706,CUIS00975
REST04625,Harper-Kaufman,CITY02556,CUIS01152
REST04626,Anderson Group,CITY02990,CUIS03301
REST04627,Shaffer LLC,CITY00803,CUIS03850
REST04628,Carter and Sons,CITY03031,CUIS01388
REST04629,Davis LLC,CITY01897,CUIS02823
REST04630,Nelson-Anderson,CITY01053,CUIS02278
REST04631,Clark-Martinez,CITY01901,CUIS02441
REST04632,"Rollins, Mcgee and Ruiz",CITY01224,CUIS01461
REST04633,Dalton-Richardson,CITY03015,CUIS04257
REST04634,"Garcia, Young and Cervantes",CITY00576,CUIS00399
REST04635,Stein-Lee,CITY01106,CUIS01994
REST04636,"Woods, Mata and Johnson",CITY00493,CUIS01984
REST04637,Knox-Hernandez,CITY01504,CUIS04534
REST04638,"George, Brooks and Montgomery",CITY01577,CUIS03068
REST04639,Contreras and Sons,CITY04014,CUIS02398
REST04640,Green Ltd,CITY01736,CUIS04270
REST04641,"Huber, Taylor and Smith",CITY02978,CUIS02278
REST04642,"Brewer, Gonzalez and Gallegos",CITY00912,CUIS01904
REST04643,"Evans, Morgan and Brooks",CITY02465,CUIS02872
REST04644,Nicholson PLC,CITY00647,CUIS01952
REST04645,"Goodman, Hill and Khan",CITY03673,CUIS00534
REST04646,"Jacobs, Ellis and Benitez",CITY03724,CUIS03390
REST04647,"Patterson, Tapia and Cook",CITY01297,CUIS01243
REST04648,"Nielsen, Flowers and Clements",CITY04774,CUIS04809
REST04649,"Holland, Martin and Larsen",CITY03301,CUIS01142
REST04650,Fitzgerald Group,CITY01069,CUIS02280
REST04651,"Bailey, Tate and Keller",CITY03266,CUIS04133
REST04652,Roberts-Gutierrez,CITY02900,CUIS00247
REST04653,Roberts-Cardenas,CITY00603,CUIS03315
REST04654,"Meyer, Mora and Bradford",CITY04203,CUIS02585
REST04655,"Smith, Miller and Holloway",CITY01447,CUIS02310
REST04656,"Brown, Cunningham and Lee",CITY00391,CUIS01416
REST04657,"Graves, Edwards and Jackson",CITY01550,CUIS02494
REST04658,"Russell, Barnes and Wallace",CITY02542,CUIS03992
REST04659,"Griffith, Drake and Wallace",CITY02650,CUIS00737
REST04660,Lynch-Davila,CITY02529,CUIS00896
REST04661,"Kelly, Hunt and Patel",CITY02874,CUIS03484
REST04662,"Ortega, Harris and Manning",CITY01086,CUIS02618
REST04663,Franklin and Sons,CITY03830,CUIS01085
REST04664,Tucker Ltd,CITY02467,CUIS04157
REST04665,Edwards PLC,CITY02168,CUIS00242
REST04666,Jones-Johns,CITY04455,CUIS04122
REST04667,"Curtis, Scott and Navarro",CITY03878,CUIS01192
REST04668,Riddle LLC,CITY00701,CUIS01295
REST04669,"Baxter, Jones and Turner",CITY04524,CUIS02659
REST04670,"Aguilar, Hart and Humphrey",CITY01420,CUIS03610
REST04671,Burton and Sons,CITY04959,CUIS04672
REST04672,"Edwards, Fischer and Miller",CITY02578,CUIS00374
REST04673,Juarez Group,CITY02510,CUIS02479
REST04674,Russell-Terry,CITY00378,CUIS01346
REST04675,"Irwin, Young and Clark",CITY03802,CUIS02991
REST04676,"Gray, Benton and Flynn",CITY01977,CUIS04978
REST04677,"Weaver, Wright and Smith",CITY03129,CUIS02262
REST04678,"Mason, Fox and Martinez",CITY01026,CUIS00850
REST04679,"Lee, Thompson and Bailey",CITY01639,CUIS01219
REST04680,Crawford-Campbell,CITY02611,CUIS01040
REST04681,Acevedo-Bell,CITY02840,CUIS01442
REST04682,"Waller, Hubbard and Johnson",CITY01200,CUIS04108
REST04683,"Weber, Lee and Williams",CITY02055,CUIS03341
REST04684,Guerrero Ltd,CITY00522,CUIS03364
REST04685,"Adams, Garcia and Martin",CITY02905,CUIS02045
REST04686,Perez LLC,CITY00691,CUIS03116
REST04687,"Norton, Steele and Gonzalez",CITY02294,CUIS04606
REST04688,Davis-Thompson,CITY01232,CUIS02465
REST04689,Williams Group,CITY04485,CUIS00524
REST04690,Lee-Klein,CITY00177,CUIS03509
REST04691,"Merritt, Guzman and Young",CITY04719,CUIS03511
REST04692,Davis LLC,CITY03815,CUIS04011
REST04693,"Matthews, Nichols and Underwood",CITY00825,CUIS01618
REST04694,Brown and Sons,CITY03744,CUIS02505
REST04695,Harper-Williams,CITY01872,CUIS03058
REST04696,"Hudson, Jackson and Villarreal",CITY03702,CUIS02921
REST04697,Hernandez-Gonzalez,CITY03182,CUIS04771
REST04698,"Harrison, Reed and Case",CITY01225,CUIS01084
REST04699,"Palmer, Rodriguez and Dougherty",CITY00499,CUIS02485
REST04700,Mccall-Green,CITY02751,CUIS01690
REST04701,Lopez-Orr,CITY02614,CUIS04757
REST04702,"Robinson, Fisher and Thompson",CITY00126,CUIS02466
REST04703,"Smith, Hernandez and Acosta",CITY00034,CUIS04481
REST04704,Bryant Inc,CITY01536,CUIS00963
REST04705,"Benson, King and Finley",CITY03083,CUIS01000
REST04706,Wells-Craig,CITY04746,CUIS02408
REST04707,Tran-Salazar,CITY00833,CUIS02705
REST04708,Miller-Jones,CITY03861,CUIS03158
REST04709,Guerrero-Bennett,CITY02634,CUIS03734
REST04710,Stafford PLC,CITY03484,CUIS01854
REST04711,Watson-Scott,CITY01882,CUIS00369
REST04712,Curry-Mejia,CITY02970,CUIS04532
REST04713,Contreras LLC,CITY04333,CUIS04948
REST04714,"Dennis, Curry and Brennan",CITY02887,CUIS04660
REST04715,Thornton Inc,CITY03658,CUIS03252
REST04716,Jackson-Powell,CITY01966,CUIS04581
REST04717,"Rodriguez, Henderson and Roberts",CITY03698,CUIS02345
REST04718,"Rhodes, Moore and Atkinson",CITY03070,CUIS02865
REST04719,Ingram Inc,CITY04736,CUIS00882
REST04720,"Bell, Phillips and Russell",CITY02669,CUIS04342
REST04721,"Roberts, Morales and Kelly",CITY01369,CUIS00900
REST04722,Charles and Sons,CITY03695,CUIS02861
REST04723,Matthews and Sons,CITY00629,CUIS01706
REST04724,"Sutton, Rogers and Smith",CITY04107,CUIS04051
REST04725,Cummings and Sons,CITY01933,CUIS03437
REST04726,"Lopez, Phillips and Clark",CITY01231,CUIS02221
REST04727,"Hanson, Fields and Salazar",CITY00607,CUIS02094
REST04728,Knight PLC,CITY03554,CUIS00007
REST04729,"Webb, Quinn and Haas",CITY02653,CUIS04889
REST04730,Dominguez Group,CITY02140,CUIS01888
REST04731,"Martin, Morrison and Jones",CITY04465,CUIS00152
REST04732,Lin-Jones,CITY01133,CUIS03410
REST04733,George PLC,CITY04595,CUIS01394
REST04734,Allen-Williams,CITY01104,CUIS03193
REST04735,"Diaz, Golden and Blanchard",CITY00032,CUIS02364
REST04736,Gonzales-Obrien,CITY00826,CUIS02208
REST04737,Dickerson-Wilson,CITY03539,CUIS02642
REST04738,Fletcher-Mason,CITY04711,CUIS03562
REST04739,"Wells, Shepard and Pope",CITY03014,CUIS01972
REST04740,Nguyen Inc,CITY03720,CUIS00905
REST04741,Mclaughlin Ltd,CITY02925,CUIS00035
REST04742,"James, Castro and Atkinson",CITY03436,CUIS03932
REST04743,Aguilar PLC,CITY04664,CUIS03030
REST04744,Hodge-Chandler,CITY00610,CUIS01428
REST04745,Sparks-Ramirez,CITY04832,CUIS01032
REST04746,Elliott-Conrad,CITY00062,CUIS02910
REST04747,Downs and Sons,CITY00549,CUIS00108
REST04748,"Li, Robinson and Green",CITY00479,CUIS01344
REST04749,Morris-Mcclain,CITY04592,CUIS01170
REST04750,"Griffin, Taylor and Cohen",CITY01867,CUIS03604
REST04751,"Diaz, Ware and Brown",CITY04672,CUIS03152
REST04752,Harris Inc,CITY02084,CUIS03221
REST04753,Bradley Ltd,CITY04207,CUIS04194
REST04754,Shepard LLC,CITY01845,CUIS00839
REST04755,Ramsey Group,CITY04902,CUIS04865
REST04756,"Castillo, Richardson and Ramirez",CITY04949,CUIS00322
REST04757,Rowe PLC,CITY03017,CUIS00311
REST04758,"Jones, Salazar and Green",CITY01896,CUIS01825
REST04759,Thompson Inc,CITY03012,CUIS02740
REST04760,Vang PLC,CITY04645,CUIS01534
REST04761,"Bryant, Nunez and Mcintyre",CITY03632,CUIS01704
REST04762,Johnson Ltd,CITY03038,CUIS04263
REST04763,Mcpherson LLC,CITY02390,CUIS04996
REST04764,Holland PLC,CITY04264,CUIS03357
REST04765,Benson and Sons,CITY03810,CUIS00926
REST04766,"Carney, Allen and Taylor",CITY00093,CUIS01824
REST04767,Vazquez LLC,CITY02168,CUIS04542
REST04768,Wilson-Spencer,CITY01618,CUIS00239
REST04769,Myers LLC,CITY02249,CUIS01541
REST04770,Andrews-May,CITY04801,CUIS03070
REST04771,Elliott LLC,CITY03045,CUIS00769
REST04772,Hartman Inc,CITY04236,CUIS01487
REST04773,"Johnson, Bennett and Roberts",CITY01802,CUIS01348
REST04774,Smith-Spears,CITY01474,CUIS02342
REST04775,Moreno-Russell,CITY04494,CUIS03075
REST04776,Rojas-Smith,CITY03494,CUIS02106
REST04777,Kirk LLC,CITY00049,CUIS03394
REST04778,Pearson LLC,CITY01876,CUIS00421
REST04779,Wright-Phillips,CITY04624,CUIS03413
REST04780,"Sanchez, White and Hickman",CITY03467,CUIS01244
REST04781,Trujillo-Cervantes,CITY04885,CUIS00777
REST04782,Flores-Figueroa,CITY04224,CUIS01325
REST04783,"Wilcox, Manning and Weber",CITY03925,CUIS00023
REST04784,"Howe, Palmer and Mendez",CITY04768,CUIS01108
REST04785,Smith-Lyons,CITY03232,CUIS00156
REST04786,Smith LLC,CITY04872,CUIS02321
REST04787,Hart and Sons,CITY02051,CUIS03485
REST04788,"Mcdowell, Bell and Johnson",CITY01836,CUIS04890
REST04789,"Serrano, Thompson and Moore",CITY01579,CUIS02457
REST04790,Bullock-Ramsey,CITY00240,CUIS00757
REST04791,Garcia-Obrien,CITY04768,CUIS02472
